Review,Rating,Date
Kmarin saya mengajukan permohonan di salah satu imigrasi di grobogan.saya cek di aplikasi ini untuk daftr tapi belom muncul.saya pikir offline juga bisa eh ternyata tidak bisa mana saya keburu2 lagi .Ya harus nya mah kalok sprti saya harusnya bisa contoh aja sprti pembelian tiket kerta ada online dan offline proses tidak ribet msok mau perpanjang aja suruh ngumpulin berkas sprti baru katanya sistem kalok sistem di komputer harusnya udah terdata semua di semua imigrasi di indonesia.perbaiki pak🙏,2,2023-11-27 00:02:57
Susah sekali mau daftar nya selalu merah terus padahl email aktif,2,2023-11-26 16:30:11
Kenapa sih aplikasi pemerintah gaada yg beres,1,2023-11-26 14:42:26
"ngisi data dah kumplit, giliran klik daftar eee.. katanya Email tidak valid begituuu terus di coba maning ya begitu terus, capek deh, untung rumahku tidak sampai 1 km dari kantor imigrasi",1,2023-11-26 09:28:26
Semakin susah jadi msarakt yg ber kptigsn kusus klw hnya paspor saja tidk berfungsi dgan baik sgt nuruk,1,2023-11-24 14:39:31
Kode billing udh di bayar ko ga ada notifnya.... mana ga ada juga bukti pmbayaran di appnya cuma ada bukti di app banking doang????,1,2023-11-24 10:04:31
"Alhamdulillah lancar, cuma nungguin jadwal paspor biasa lama, mau ambil yang cepat dompet belum mendukung 😁",5,2023-11-24 07:29:34
Ga bisa pencet tanggal,1,2023-11-24 06:20:50
"mantab aplikasinya sat set bgt selesainya, dtg kekantor tinggal bw berkas asli dan FC nya. Utk yg kesusahan mgkin BS refresh dl dgn cara d logout kemudian login kembali.soalnya sy kyk GT.",5,2023-11-24 03:59:35
Kuota selalu penuh... Tunggu bulan depan juga kuota penuh ? Apa di daerah lain juga sama ? Padahal ke kantor nya sepi banget,1,2023-11-24 03:41:41
Ok,5,2023-11-23 22:54:25
Cukup membantu dalam proses administrasi legalitas warga.,5,2023-11-23 22:22:06
"alhamdulillah sekali isi langsung approve, langsung payment, mudah banget. ga ada kendala apapun.",5,2023-11-23 14:22:30
Informatif,5,2023-11-23 12:27:50
Jangan pernah berharap lebih pada sesuatu buatan pemerintah 😂,1,2023-11-23 02:25:45
mantap,5,2023-11-22 22:39:42
Apik e,3,2023-11-22 17:19:23
Tidak bisa menerima otp yh padahal tulisannya sudah terkirim tapi tidak ada email apapun padahal jaringan bagus,1,2023-11-22 16:06:37
Bagus,5,2023-11-22 15:17:02
"Sampah, kode otp verifikasi gak masuk-masuk",1,2023-11-22 14:07:28
Susah betul mau masuk data udah benar malah tidak valid gayanya semua harus pakai aplikasi,1,2023-11-22 14:06:13
Kantor imigrasi jalan Gatot Subroto Medan.. pegawai sipil mempersulit masyarakat untuk membuat passport agar mendapatkan uang masuk!!!! Tidak berhak pegawai sipil mempersulit untuk mendapatkan uang!!!!!!!!!!,1,2023-11-22 10:20:14
"Sebenarnya membantu banget kl aplikasi ini bisa berjalan baik dan lancar sesuai dgn yg ada, tp kenyataannya tdk spt yg diharapkan. Uda cape2 teliti masukin semua data ,sampai pd pemilihan tgl hadir di imigrasi , malah tgl tsb ga bs dipilih. Jika bole , tlg diperbaiki segera agar bs membantu. Thx",1,2023-11-22 09:58:19
astagaaaa... jelek banget ini apps . ini gratis / bayar sih . kl gk bisa bikin jgn publish suruh orang download. gk ada gunae. uninstal ae,1,2023-11-22 05:58:46
Aplikasi bohong2an..dipahami spy kelihatan yg penting ada walau tak berguna,1,2023-11-22 04:30:52
2.5次元8い,4,2023-11-21 03:24:02
"Sangat membantu, sekali nyoba sukses👍",5,2023-11-21 02:53:21
"Aplikasi tak bermutu , klu hanya buat ribet tak usah pakai aplikasi .",1,2023-11-21 02:26:21
Ok,5,2023-11-21 02:05:57
Sangat membantu,5,2023-11-20 21:26:50
Stak di pemilihan tanggal nggak bisa diklik untuk lanjut tolong diperbaiki lagi aplikasinya,1,2023-11-20 08:12:55
Mahu daftar aja susah,1,2023-11-20 05:23:53
"Tolong untuk ditingkatkan kembali aplikasinya karena masih banyak fitur"" yang loadingnya sangat lama padahal itu penting seperti tata cara pembayaran dan titik lokasi kantor imigrasinya",3,2023-11-20 02:36:43
Langkah ke 7 gak bisa lanjut ini ada apa y,2,2023-11-20 01:41:53
Sany membantu,5,2023-11-19 23:34:35
I⁹,4,2023-11-19 23:16:52
"Tidak bisa login, padahal email dengan kata sandinya udah benar tapi selalu error, aplikasi seperti ini seharusnya dapat memudahkan tapi malah menyusahkan.",1,2023-11-19 14:29:48
"Ini gimana yaa, saya sudah melakukan pendaftaran tetapi waktu menunggu kode billing status sudah kadaluarsa dan mau melakukan penftaran ulang malah nggak bisa katanya NIK sudah melakukan pendaftaran dan menunggu pembayaran",1,2023-11-19 11:46:45
Mau input tanggal tapi tidak bisa diinput tlg aplikasinya bisa diperbaiki ya,3,2023-11-19 02:50:16
Sekarang wajib daftar on line dan ini bisa menekan peredaran calo. Aplikasi perlu dipercepat loadingnya.,4,2023-11-17 15:30:27
"Buat pendaftaran dan aktivasi sangat tidak membantu, aktivasi 30 detik email ke kirim 10 menit kemudian?",1,2023-11-17 12:22:15
"Apa guna nya aplikasi ini ...sehari buka aplikasi sampe 20 x....kalau gak penuh,atau ngak belum buka kuota...kalau kayak gini mana bisa pilih hari nya...penuh teruz...gak jelas.",1,2023-11-17 11:43:25
Bikin sulittt milih tanggal ga bisa2,1,2023-11-17 05:37:45
M-paspor tdk efektif karena ini merupakan proyek saja mendingan langsung ke unit layanan paspor,1,2023-11-17 02:59:44
jelek sekali pelanannya,1,2023-11-17 01:13:15
Aplikasi yg mudah dan aman,5,2023-11-17 00:47:18
Susah login,1,2023-11-16 23:34:22
Kini membuar paspor online sangaylah mudah asal apa yg diperlukan sdh lengkap,5,2023-11-16 22:08:52
bukan nya makin maju. ini malah sistem nya makin mundur mempersulit saja. parah harus nya di cek donk aplikasi ini ulasan nya jelek banget bukan di perbaiki malah di bierin.,1,2023-11-16 16:59:28
Memuaskan,5,2023-11-16 07:26:33
Kenapa aplikasi ini seperti tidak berfungsi. Susah login,1,2023-11-16 07:21:50
Milih tanggal kedatangan tidak bisa Mohon di bantu,1,2023-11-15 15:25:43
aplikasi gajelas.. semua cabang tidak ada tanggal kosong untuk buat paspor,1,2023-11-15 13:40:21
Daftar m paspor ketika memasukan kode OTP terus gak bisa lanjut,1,2023-11-15 12:29:16
"Knpa sellu bilang ini bilang itu lah ,sllu no tlp tida valid atau apa lh,bosan saya haru gimna klo gx bisa di pakai sudah hapus lah jngan ada aflikasi m paspor sesulit inikah .udah berapa thn gx bisa bisa",1,2023-11-15 07:57:50
mantappp,5,2023-11-15 07:02:55
"Tolong di perbaiki kembali, masa saya sudah daftar gak bisa login",1,2023-11-15 02:58:05
Pasti yg ginian tetep no.1 ruwetnya . Daftar angel dan ruwet. Giliran beli antrian di calo gampang.,1,2023-11-15 00:03:58
Tolong masukan kode pos nya yang lengkap lah masa daerah saya tidak ada kode posnya,1,2023-11-14 08:42:32
Mempersulit rakyat.lau mau percepatan bayar 1 biaya sogok nya.aplikasih ini merampok hak rak rakyat.pantas aja banyak sekali yg mrmbeci pemerintah ini.orang yg kedaan darurat mau berobat malah di tanduk 1 jt biaya oercepatan tdk ada bedanya dengan calo berkedok pemerintah .,1,2023-11-14 07:02:11
Di aplikasi syarat gampang...eeeh udah sampe sana ...selalu mempersulit. Intinya di negara qta ini orangnya masih suka uang haram hasil dari mencekik orang. Apa kalian tau ga semua orang banyak uang / ada uang lebih. Uang 350k itu untuk orang ga punya sangat berarti. Kalian udh di gaji. Kerja melayani maSyarakat biar barokah. Harusnya mempermudah urusan orang lain.ini malah menyulitkan,1,2023-11-14 04:56:28
"Hadirnya aplikasi seharusnya untuk memudahkan. Akan tetapi aplikasi ini justru sebaliknya. Semestinya langkah awal ada pemberitahuan tentang dokumen apa saja yang harus diunggah, diminta menyiapkan dalam bentuk file jpg kapasitas berapa. Mengingat ada banyak langkah yang ketika satu langkah saja tidak valid, ngulanggggg sejak awal dan itu sangat ribet, menyulitkan, dan butuh kesabaran tinggi. Kami punya waktu yang berharga seakan dibuang percuma untuk mengisi form yang ujung-ujungnya gagal.",1,2023-11-14 01:42:59
"PASPOR KENA AIR DIKIT DENDA 500 ALASAN RUSAK, 350 PENDAFTARAN HANGUS WKWKW, KONYOL SEKALI. MAU PERPANJANG AJA TOTAL 1.2 JUTA WKWK. PANTES PADA KAYA",1,2023-11-13 05:44:56
"Kecewa donwload aplikasi ini😰, tinggal pilih tanggal kedatangan (langkah 8) ga bisa bisa, tolong donk dibenerin aplikasi nya, niat bantu masyarakat ga sih...",1,2023-11-13 03:11:37
Ok,5,2023-11-13 02:37:42
"Pak saya mau daftar perpanjangan pasport kenapa saya kena denda 1 juta padahal saya ada passport lama dan saya sudah fotokan juga pasport lama saya, ada yg bisa bantu",3,2023-11-12 07:26:45
"Ragu ragu ini aplikasi, ulasan buruk lebih banyak",1,2023-11-12 03:41:12
"Gak bisa daftar, nomor dibilang tidak valid",1,2023-11-12 01:54:58
Saya bikin jam 6 sore. Masa harus bayar paling lambat jam 8 malam. Bank dan kantor pos udah tutup jam segitu. Setidaknya kasi 1x24 jam buat bayar nya,3,2023-11-11 11:22:26
Pak gi mana cara membuat nya pak masih belum paham pak,1,2023-11-11 05:47:12
"Gabisa download surat pengantar, padahal sudah bayar",1,2023-11-10 18:15:20
Aplikasi memang asli sampah. Selalu tidak ada pembenahan.... Petugas IT tolol . Buat aplikasi asal jadi saja. TERJADI KESALAHAN SISTEM terus menerus. Dasar pauk kalian semua.,1,2023-11-10 13:49:44
kurang bagus masa nomor telpon tidak valid trs ampe ganti nomor telpon tetep aja tidak valid!,1,2023-11-10 13:28:38
"Email saya tidak valid, padahal waktunya saja yg terlalu cepat jadi saya tidak bisa verifikasi. Saya ingin mendaftar menggunakan email saya namun tidak karena sudah 3 gagal memasukan kode verifikasi karena waktunya yg hanya 30 detik. Mohon perbaikannya",1,2023-11-10 13:19:43
"Masih nge bug, pendaftaran sebelumnya ke draft",2,2023-11-10 11:29:33
"sangat susah mendaftar, sampai sekarang belum bisa, karna katanya email tidak valid, padahal benar memang email saya. sudah makai 2 email tetap tidak bisa. mohon segera di perbaiki. padahal butuh cepat paspornya karna sudah di tagih perusahaan Jepang. kalau begini bisa tidak jadi di Terima kerja di luar ini, padahal sudah banyak berkorban",1,2023-11-10 10:41:58
"isi data diri sudah benar malah dibilang tidak valid, gini amat sistem di negara indonesia",1,2023-11-10 10:25:33
Kantor imigrasi cimahi tidak terdaftar,1,2023-11-10 09:21:18
app busuk👎,1,2023-11-10 08:05:30
"Saya sudah daftar online dan sudah isi data lengkap, tapi pas hari kedatangan saya malah di mintain persyaratan lagi yang tidak ada di aplikasi, saya di mintain tiket penerbangan padahal saya daftar di tulis belum ada tujuan, di mintai surat keterangan kerja, di suruh bawa paspor dan ktp asli orang lain atau sodara untuk sebagai penjamin yang lebih lucu lagi di mintain surat domisili.. Prosedur yang di aplikasi tidak sesuai dengan di kantor.. akhirnya uang hilang percuma..",1,2023-11-10 06:03:32
Kok cepat sekali verifikasi nya... Cuman 30 detik sementara di email tertulis 3 menit. Sudahlah gitu email dan nomer hp yg sdh digunakan tdk bisa dipakai lagi...,1,2023-11-10 03:46:06
"Online online kek negara maju aja, sama sekali tidak bisa menerima pendaftaran offline aneh",1,2023-11-10 03:03:18
Ini Saya Udah Mendaftar + Udah Membayar Kenapa Malah Tidak Diterima Sama Sistemnya Sih?,1,2023-11-10 01:55:02
Mau daftar tidak valid terus padahal kode otp sudah masuk di email,1,2023-11-09 23:52:54
Miris udah berpuluh² kali milih jadwal request timeout terus. Gimana cara orang mau buat paspor kalo begini.,1,2023-11-09 15:19:35
Sy pelajari terlebih dahulu,5,2023-11-09 08:05:54
Kenapa susah masuk aplikasi ini daptar nya,5,2023-11-09 06:34:17
"Susah banget daftar, ga valid mulu!!!",1,2023-11-09 04:43:59
Pelayanannya ramah,5,2023-11-09 03:47:16
Aplikasi tidak berfungsi... Jika masuk aplikasi slide aplikasi stag... Kemudian jika dengan mendaftar dinyatakan bahwa email tidak sesuai... Mohon penjelasannya... Rating bintang satu dulu ⭐,1,2023-11-09 03:45:58
"Saya mau daftar aplikasi, tetapi alamat email selalu tidak valid terteranya, sudah pakai 2 alamat email, dan email itu aktif semua. Ini bagaimana ya, jadinya saya belum bisa daftar dari kemarin",1,2023-11-09 02:47:53
Kalau gk bisa buat daftar pasport ngapain di buat app nya Bikin emosi aja,1,2023-11-08 06:09:12
Tidak bisa memilih tanggal kedatangan. Padahal sudah mengisi dengan sangat teliti. Lebih baik diperbaiki terlebih dahulu appsnya,1,2023-11-08 03:41:48
"Waduhh kacau kali ah, belum apa² kuota penuh trus. Lbih baik antri manual aja",1,2023-11-07 14:37:42
"Ga niat bikin aplikasi ya, error mulu",1,2023-11-07 04:07:31
KENAPA APLIKASI DAN WEBSITE MILIK PEMERINTAH SELALU KAYAK SAMPAH?,1,2023-11-06 21:33:36
Stuck di langkah ke 7. Jelek sekali aplikasinya,1,2023-11-06 11:51:01
"Bikin akun aja susah banget, data udah bener tapi dibilang ga valid. Semoga segera lebih cangih ya aplikasinya",1,2023-11-06 11:04:15
Pokoknya mantap,5,2023-11-06 10:41:33
Respon sangat baik dari admin. Hanya nanya lewat IG aja respon sangat baik banget. Thanks kk atas bantuan nya,5,2023-11-06 08:38:56
Eror tdk bisa dibuka,1,2023-11-06 07:03:53
"Selalu mandek di langkah ke 5. Sampe 3 jam ulang2 ga berhasil juga. Disuruh ganti akun, udah ganti aku msh belum bisa juga. Tolong diperbaiki dulu ini aplikasi nya....!!! Bikin susah orang!!!",1,2023-11-06 06:46:00
Aplikasi ga jelas. Udah pilih tanggal tersedia tapi time out terus. Perbaiki sistemnya woy,1,2023-11-06 05:48:46
jelek aplikasi,1,2023-11-06 00:50:04
Busuk,1,2023-11-06 00:44:45
"kenapa saya mau daftar gagal terus,..",1,2023-11-05 23:46:45
"Kok cepat sekali verifikasi nya... Cuman 30 detik sementara di email tertulis 3 menit. Sudahlah gitu email dan nomer hp yg sdh digunakan tdk bisa dipakai lagi, padahal gagal daftar Itu verifikasi pakai gambar, gambarnya gak bisa bergerak",1,2023-11-05 13:14:04
Setiap buat akun selalu ditolak dengan alasan email tidak valid lah no hp tidak valid lah...aplikasi yg setengah hati disediakan untuk tuntutan jaman...,1,2023-11-05 05:41:21
"Tiap buat tgl semua full 😂😂😂 aplikasi apaan ni, gk dapat kuota. Semua full ... apakah kita harus pakai calo biar dapat kuota... wkwkwkkw",2,2023-11-05 04:59:19
"Kok parah banget si aplikasi nya. Suru lewat online,tapi aplikasi nya ga bs digunakan. Kode otp katanya kirim lewat email,tapi ga muncul2. Hadeuh ampun2 d. Bgmn mau bikin pasport kalau begini.",1,2023-11-05 01:14:49
Utk developer/admin aplikasi Aplikasi error: - Pendaftaran regustrasi akun kode verifikasi yang diinput tidak valid padahal sudah sesuai dengan email yang terkirim; - Pada saat pemilihan tanggal kedatangan tidak ada tanggal yang bisa dipilih,1,2023-11-04 23:58:02
Hebat dan dinamis,5,2023-11-04 16:48:20
Ga jelas aplnya,1,2023-11-04 11:18:06
Aplikasi kek taikk gabisa digunakan sama sekali buat akun malah email tidak valid padahal udah jelas betull gajelass,1,2023-11-04 04:08:35
Aplikasi ini membantu sekali,5,2023-11-03 23:23:22
Ini aplikasi apa ya kok eror 2 mulu,1,2023-11-03 16:27:15
Muncul 2 kali kode billing yang berbeda. Akhirnya ditransfer ke kode billing yang pertama. Tau nya di m paspor kode billing nya berubah. Dan status nya sekarang menunggu pembayaran.,1,2023-11-03 11:55:33
Aplikasi nya bikin emosi meningkat,1,2023-11-03 10:15:52
Kode aktivasi sudah 3x tidak bisa digunakan,1,2023-11-03 10:14:50
Parah aplikasi sampah. Jadwal tersedia tetapi pas di pilih jadwalnya malah gak bisa. Kacau,1,2023-11-03 08:19:42
Udah bayar 2 kali datang ke imigrasi ia di tolak uang gak bisa di kmbali lagi,1,2023-11-03 07:01:49
"Aplikasi tertolol, siapa sih developer aplikasi nya??? Makanya duitnya jangan dibuat korupsi biar bisa bayar developer yg handal",1,2023-11-03 05:53:26
Tolong dikasih pemberitahuan pas ambil tanggal permohonan kadang pas saya cek udh penuh semua kuota nya,3,2023-11-03 04:11:01
"Aplikasinya belum paten, banya ngelegnya",1,2023-11-03 04:07:24
Security check slide tidak berfungsi bikin sulit pemohon paspor,1,2023-11-03 02:26:37
Banyak bug,1,2023-11-03 00:45:15
Aplikasi tolol,1,2023-11-02 12:28:49
Nunggu nomor verifikasi aja Sampek kesabaran habis,1,2023-11-02 09:32:33
"Parah ni aplikasi Tolong di perbaiki tidak bisa Submit data di langkah ke 7 hadehhh padahal udh cape"" Input data 😊",1,2023-11-02 08:03:04
"Tidak beres, merepotkan saja",1,2023-11-02 07:28:29
Mungkin bisa sedikit diperbaiki karena aplikasibya lemot sekali. Dan yang akses kan pasti ribuan orang. Terus untuk status pembayarannya juga setelah dibayar tidak kunjung berubah padahal sudah dibayar. Good luck semoga lebih baik kedepannya,2,2023-11-02 05:12:58
Apk bosok,1,2023-11-02 03:26:10
"tolong di buka jadwal kehadiran,,",1,2023-11-02 03:09:12
Kecewa sama aplikasi sudah bayar 1.350.000 tapi malah jadi kedaluwarsa. Sudahlah Saya orang susah dibuat susah lagi. Hati hati buat yg mau buat pasport Online.,5,2023-11-01 15:25:17
Mohon diperbaiki!!,2,2023-11-01 13:49:24
Pas daftar masa dibilang email tidak valid. Padahal kita hari2 pakai email tsb,1,2023-11-01 10:04:55
Tidak bisa daftar akun,1,2023-11-01 07:42:36
Gunanya ngatur waktu di aplikasi buat apa kalo pas datang masih ngantri,1,2023-11-01 06:51:42
App nya TDK mau masuk selalu mengatakan e mail TDK valid padahal email ya sdah cocok,1,2023-11-01 06:12:51
"Ini gimna caranya,saya udah daftar tapi gk bisa masuk",3,2023-11-01 06:09:46
"server lemot banget, ribet ngulang² terus, billingnya cepet amat kadaluarsa tolol, ga niat bikin aplikasi",1,2023-11-01 05:11:17
"Apps bermasalah, ketika sudahh ambil tanggal antriann tetapi ketika klik ok, selalu tidak masuk padahal internet bagus",1,2023-11-01 04:22:12
"Sangat bagus, berguna, mempermudah pengerjaan dan tampilannya pun simple. Sayang aplikasinya rada nge-lag",4,2023-10-31 23:53:13
"data yg sudah diinput namun dihapus malah tetap menjadi draft. tapi tampilannya 0 pemohon, trus ga bisa dihapus permanen, ga bisa di edit juga ganti lokasi status permohonan sebelumnya jd draft. giliran udah milih tgl malah jumlah pemohon tidak mencukupi. serius ga jelas bgt ini aplikasi. tolong tim develop apk nya di perbaiki lagi ini aplikasi",3,2023-10-31 23:39:21
"Sering eror, tolong diperbaiki lagi demi kenyamanan & kemudahan",1,2023-10-31 15:28:48
"Alpikasi sering error, sering gagal notivikasi sering lama, buat emosi",1,2023-10-31 15:27:02
Server nya down mulu,1,2023-10-31 14:52:00
"Mau daftar tapi tidak bisa terus, masukan email dan no tlp udh bener tp jawabannya tidak valid semua, ketika valid kirim no OTP ke email ktika di klik no OTP tidak valid padahal no nya betul. Gk jelas banget.",1,2023-10-31 14:45:46
Buluk,1,2023-10-31 14:07:21
"ini aplikasi nya error mulu saat mau daftar akun, email tidak valid lah, lalu no tidak valid lah, hadehh lembaga pemerintahan tapi pelayan online nya kek gini amat👎, saya kecewa berat",1,2023-10-31 14:03:06
Gausah di install,1,2023-10-31 13:37:17
"Terlalu Banyak Bug, Email tidak valid sudah di ganti email ehh malah nomor hp yg tidak Valid, sudah masukkan kode OTP yg benar tetap juga Salah Tolong di Perbaiki Lagi",1,2023-10-31 13:29:59
"Time out mulu,capek sm apk ini,tolong lah di perbaiki",1,2023-10-31 13:14:17
Aplikasi super lemot!,3,2023-10-31 13:10:48
Sudah 2x isi data sampai tahap akhir ...ngak bisa dilanjutkan balik ke awal lagi ...ehmmm,2,2023-10-31 12:53:32
Gembelll.. Loading nya lama banget cokkk... Daftar aja loading bisa 20 menit sendiri.,1,2023-10-31 10:40:40
"Ini app gimana sih, mempermudah kagak malah mempersulit. Mau daftar aja susahnya minta ampun.",1,2023-10-31 10:20:03
"Woyy baby aplikaai sampahh, jgn nyusahin orang buat paspor, aplikasi gk bisa konek banyak bug bgst",1,2023-10-31 09:48:55
Kenapa aplikasi pemerintah tidak ada yg proper :(,1,2023-10-31 09:37:05
"Ga memudahkan, timeout terus, tahap ke 7 otw ke 8 gapernah berhasil karna timeout",1,2023-10-31 09:12:39
"Tolong dong kualitasnya diperbaiki, masa kalah sama apk swasta yang memiliki ribuan user tp ga se lemot ini. Inikan bukan swasta masa begini kualitasnya",1,2023-10-31 09:06:53
"Padahal apk ini sangat dibutuhkan oleh banyak orang, tetapi sangat sulit untuk digunakan",1,2023-10-31 07:38:55
BUG PARAH!,1,2023-10-31 07:31:09
